dataset,a,b,vocab_size,delta,abs_delta,arr_dist,gc_dist,kmer_dist
vaishnav,vaishnav_train_1087693,vaishnav_train_1934885,2,0.0,0.0,0.27999999999999997,0.06363636363636366,1.0654205607476634
vaishnav,vaishnav_train_1087693,vaishnav_train_2029484,2,-2.0,2.0,0.20666666666666667,0.0,1.1171400054441518
vaishnav,vaishnav_train_1087693,vaishnav_train_2157024,2,3.73373141968686,3.73373141968686,0.18333333333333335,0.027272727272727282,1.1775700934579438
vaishnav,vaishnav_train_1087693,vaishnav_train_2212445,2,1.0,1.0,0.09000000000000001,0.018181818181818188,1.1401869158878504
vaishnav,vaishnav_train_1087693,vaishnav_train_227749,2,1.4781785881464895,1.4781785881464895,0.2333333333333333,0.027272727272727226,1.08411214953271
vaishnav,vaishnav_train_1087693,vaishnav_train_628065,2,0.0,0.0,0.26,0.036363636363636376,1.3271028037383177
vaishnav,vaishnav_train_1087693,vaishnav_train_782786,2,1.2760046297088703,1.2760046297088703,0.27666666666666667,0.009090909090909094,1.0841121495327102
vaishnav,vaishnav_train_1087693,vaishnav_train_975236,2,3.24379268322586,3.24379268322586,0.006666666666666672,0.09633027522935778,1.0837594780462
vaishnav,vaishnav_train_1087693,vaishnav_train_987431,2,2.0,2.0,0.16666666666666666,0.07272727272727275,1.0654205607476634
vaishnav,vaishnav_train_1117759,vaishnav_train_1362606,2,5.944957617379011,5.944957617379011,0.19333333333333336,0.11818181818181817,1.0093457943925233
vaishnav,vaishnav_train_1117759,vaishnav_train_1569026,2,4.562946370677841,4.562946370677841,0.013333333333333327,0.15454545454545454,1.1775700934579438
vaishnav,vaishnav_train_1117759,vaishnav_train_1594780,2,5.0,5.0,0.17666666666666667,0.08181818181818179,1.02803738317757
vaishnav,vaishnav_train_1117759,vaishnav_train_1741082,2,5.0,5.0,0.17666666666666667,0.13636363636363635,1.02803738317757
vaishnav,vaishnav_train_1117759,vaishnav_train_1930111,2,2.0,2.0,0.22999999999999998,0.11818181818181817,1.2523364485981308
vaishnav,vaishnav_train_1117759,vaishnav_train_1934885,2,3.0,3.0,0.12,0.14545454545454545,1.0841121495327102
vaishnav,vaishnav_train_1117759,vaishnav_train_2029484,2,1.0,1.0,0.033333333333333326,0.08181818181818179,1.13002449868433
vaishnav,vaishnav_train_1117759,vaishnav_train_2157024,2,6.73373141968686,6.73373141968686,0.010000000000000009,0.10909090909090907,1.2149532710280373
vaishnav,vaishnav_train_1117759,vaishnav_train_2212445,2,4.0,4.0,0.26333333333333336,0.0636363636363636,0.9345794392523363
vaishnav,vaishnav_train_1117759,vaishnav_train_227749,2,4.4781785881464895,4.4781785881464895,0.07333333333333332,0.054545454545454564,1.0093457943925233
vaishnav,vaishnav_train_1117759,vaishnav_train_628065,2,3.0,3.0,0.10000000000000002,0.11818181818181817,1.0841121495327104
vaishnav,vaishnav_train_1117759,vaishnav_train_782786,2,4.27600462970887,4.27600462970887,0.11666666666666665,0.09090909090909088,1.0841121495327102
vaishnav,vaishnav_train_1117759,vaishnav_train_975236,2,6.24379268322586,6.24379268322586,0.16666666666666666,0.17814845704753957,1.2697936871803912
vaishnav,vaishnav_train_1117759,vaishnav_train_987431,2,5.0,5.0,0.006666666666666672,0.15454545454545454,1.3084112149532712
vaishnav,vaishnav_train_1362606,vaishnav_train_1569026,2,-1.38201124670117,1.38201124670117,0.20666666666666667,0.036363636363636376,1.1214953271028039
vaishnav,vaishnav_train_1362606,vaishnav_train_1594780,2,-0.9449576173790106,0.9449576173790106,0.016666666666666663,0.036363636363636376,1.0841121495327104
vaishnav,vaishnav_train_1362606,vaishnav_train_1741082,2,-0.9449576173790106,0.9449576173790106,0.016666666666666663,0.018181818181818188,1.1588785046728973
vaishnav,vaishnav_train_1362606,vaishnav_train_1930111,2,-3.9449576173790106,3.9449576173790106,0.03666666666666666,0.0,1.2149532710280373
vaishnav,vaishnav_train_1362606,vaishnav_train_1934885,2,-2.9449576173790106,2.9449576173790106,0.3133333333333333,0.027272727272727282,1.102803738317757
vaishnav,vaishnav_train_1362606,vaishnav_train_2029484,2,-4.944957617379011,4.944957617379011,0.17333333333333334,0.036363636363636376,1.0761273931585154
vaishnav,vaishnav_train_1362606,vaishnav_train_2157024,2,0.7887738023078494,0.7887738023078494,0.18333333333333335,0.009090909090909094,1.308411214953271
vaishnav,vaishnav_train_1362606,vaishnav_train_2212445,2,-1.9449576173790106,1.9449576173790106,0.12333333333333335,0.054545454545454564,1.0093457943925233
vaishnav,vaishnav_train_1362606,vaishnav_train_227749,2,-1.4667790292325211,1.4667790292325211,0.26666666666666666,0.0636363636363636,1.0654205607476634
vaishnav,vaishnav_train_1362606,vaishnav_train_628065,2,-2.9449576173790106,2.9449576173790106,0.2933333333333334,0.0,0.9719626168224298
vaishnav,vaishnav_train_1362606,vaishnav_train_782786,2,-1.6689529876701403,1.6689529876701403,0.31,0.027272727272727282,1.1214953271028039
vaishnav,vaishnav_train_1362606,vaishnav_train_975236,2,0.29883506584684927,0.29883506584684927,0.026666666666666672,0.0599666388657214,1.1003350379121848
vaishnav,vaishnav_train_1362606,vaishnav_train_987431,2,-0.9449576173790106,0.9449576173790106,0.20000000000000004,0.036363636363636376,1.158878504672897
vaishnav,vaishnav_train_1569026,vaishnav_train_1594780,2,0.4370536293221594,0.4370536293221594,0.19000000000000003,0.07272727272727275,1.0093457943925233
vaishnav,vaishnav_train_1569026,vaishnav_train_1741082,2,0.4370536293221594,0.4370536293221594,0.19000000000000003,0.018181818181818188,1.102803738317757
vaishnav,vaishnav_train_1569026,vaishnav_train_1930111,2,-2.5629463706778406,2.5629463706778406,0.24333333333333332,0.036363636363636376,1.2149532710280373
vaishnav,vaishnav_train_1569026,vaishnav_train_1934885,2,-1.5629463706778406,1.5629463706778406,0.10666666666666667,0.009090909090909094,1.0093457943925233
vaishnav,vaishnav_train_1569026,vaishnav_train_2029484,2,-3.5629463706778406,3.5629463706778406,0.046666666666666655,0.07272727272727275,0.9302241175936847
vaishnav,vaishnav_train_1569026,vaishnav_train_2157024,2,2.1707850490090195,2.1707850490090195,0.023333333333333334,0.04545454545454547,1.1401869158878504
vaishnav,vaishnav_train_1569026,vaishnav_train_2212445,2,-0.5629463706778406,0.5629463706778406,0.25,0.09090909090909094,1.102803738317757
vaishnav,vaishnav_train_1569026,vaishnav_train_227749,2,-0.08476778253135109,0.08476778253135109,0.06,0.09999999999999998,1.2149532710280373
vaishnav,vaishnav_train_1569026,vaishnav_train_628065,2,-1.5629463706778406,1.5629463706778406,0.08666666666666668,0.036363636363636376,1.2710280373831775
vaishnav,vaishnav_train_1569026,vaishnav_train_782786,2,-0.2869417409689703,0.2869417409689703,0.10333333333333333,0.06363636363636366,1.0654205607476634
vaishnav,vaishnav_train_1569026,vaishnav_train_975236,2,1.6808463125480193,1.6808463125480193,0.18000000000000002,0.023603002502085024,1.1576441544701108
vaishnav,vaishnav_train_1569026,vaishnav_train_987431,2,0.4370536293221594,0.4370536293221594,0.006666666666666654,0.0,1.1962616822429906
vaishnav,vaishnav_train_1594780,vaishnav_train_1930111,2,-3.0,3.0,0.05333333333333332,0.036363636363636376,1.0841121495327102
vaishnav,vaishnav_train_1594780,vaishnav_train_1934885,2,-2.0,2.0,0.2966666666666667,0.06363636363636366,1.1962616822429906
vaishnav,vaishnav_train_1594780,vaishnav_train_2029484,2,-4.0,4.0,0.18999999999999997,0.0,0.966155521277561
vaishnav,vaishnav_train_1594780,vaishnav_train_2157024,2,1.73373141968686,1.73373141968686,0.16666666666666666,0.027272727272727282,1.1775700934579438
vaishnav,vaishnav_train_1594780,vaishnav_train_2212445,2,-1.0,1.0,0.10666666666666669,0.018181818181818188,1.0841121495327102
vaishnav,vaishnav_train_1594780,vaishnav_train_227749,2,-0.5218214118535105,0.5218214118535105,0.25,0.027272727272727226,1.2523364485981308
vaishnav,vaishnav_train_1594780,vaishnav_train_628065,2,-2.0,2.0,0.27666666666666667,0.036363636363636376,1.1962616822429906
vaishnav,vaishnav_train_1594780,vaishnav_train_782786,2,-0.7239953702911297,0.7239953702911297,0.29333333333333333,0.009090909090909094,1.0841121495327102
vaishnav,vaishnav_train_1594780,vaishnav_train_975236,2,1.24379268322586,1.24379268322586,0.010000000000000009,0.09633027522935778,1.2886616117086933
vaishnav,vaishnav_train_1594780,vaishnav_train_987431,2,0.0,0.0,0.18333333333333335,0.07272727272727275,1.233644859813084
vaishnav,vaishnav_train_1741082,vaishnav_train_1930111,2,-3.0,3.0,0.05333333333333332,0.018181818181818188,1.1775700934579438
vaishnav,vaishnav_train_1741082,vaishnav_train_1934885,2,-2.0,2.0,0.2966666666666667,0.009090909090909094,1.1214953271028036
vaishnav,vaishnav_train_1741082,vaishnav_train_2029484,2,-4.0,4.0,0.18999999999999997,0.054545454545454564,1.1652300154250974
vaishnav,vaishnav_train_1741082,vaishnav_train_2157024,2,1.73373141968686,1.73373141968686,0.16666666666666666,0.027272727272727282,1.1214953271028039
vaishnav,vaishnav_train_1741082,vaishnav_train_2212445,2,-1.0,1.0,0.10666666666666669,0.07272727272727275,1.0654205607476634
vaishnav,vaishnav_train_1741082,vaishnav_train_227749,2,-0.5218214118535105,0.5218214118535105,0.25,0.08181818181818179,1.2149532710280373
vaishnav,vaishnav_train_1741082,vaishnav_train_628065,2,-2.0,2.0,0.27666666666666667,0.018181818181818188,1.02803738317757
vaishnav,vaishnav_train_1741082,vaishnav_train_782786,2,-0.7239953702911297,0.7239953702911297,0.29333333333333333,0.04545454545454547,1.2523364485981308
vaishnav,vaishnav_train_1741082,vaishnav_train_975236,2,1.24379268322586,1.24379268322586,0.010000000000000009,0.04178482068390321,1.1010403808852054
vaishnav,vaishnav_train_1741082,vaishnav_train_987431,2,0.0,0.0,0.18333333333333335,0.018181818181818188,1.1401869158878504
vaishnav,vaishnav_train_1930111,vaishnav_train_1934885,2,1.0,1.0,0.35000000000000003,0.027272727272727282,1.2710280373831773
vaishnav,vaishnav_train_1930111,vaishnav_train_2029484,2,-1.0,1.0,0.19666666666666668,0.036363636363636376,1.2652209418383085
vaishnav,vaishnav_train_1930111,vaishnav_train_2157024,2,4.73373141968686,4.73373141968686,0.21999999999999997,0.009090909090909094,1.1962616822429906
vaishnav,vaishnav_train_1930111,vaishnav_train_2212445,2,2.0,2.0,0.16,0.054545454545454564,1.0654205607476634
vaishnav,vaishnav_train_1930111,vaishnav_train_227749,2,2.4781785881464895,2.4781785881464895,0.3033333333333333,0.0636363636363636,1.3644859813084111
vaishnav,vaishnav_train_1930111,vaishnav_train_628065,2,1.0,1.0,0.33,0.0,1.0467289719626167
vaishnav,vaishnav_train_1930111,vaishnav_train_782786,2,2.2760046297088703,2.2760046297088703,0.3466666666666667,0.027272727272727282,1.1962616822429903
vaishnav,vaishnav_train_1930111,vaishnav_train_975236,2,4.24379268322586,4.24379268322586,0.06333333333333334,0.0599666388657214,1.2329395168400632
vaishnav,vaishnav_train_1930111,vaishnav_train_987431,2,3.0,3.0,0.23666666666666666,0.036363636363636376,1.158878504672897
vaishnav,vaishnav_train_1934885,vaishnav_train_2029484,2,-2.0,2.0,0.15333333333333332,0.06363636363636366,1.155249069957354
vaishnav,vaishnav_train_1934885,vaishnav_train_2157024,2,3.73373141968686,3.73373141968686,0.13,0.036363636363636376,1.1214953271028039
vaishnav,vaishnav_train_1934885,vaishnav_train_2212445,2,1.0,1.0,0.18999999999999997,0.08181818181818185,1.0654205607476634
vaishnav,vaishnav_train_1934885,vaishnav_train_227749,2,1.4781785881464895,1.4781785881464895,0.04666666666666667,0.09090909090909088,1.1775700934579438
vaishnav,vaishnav_train_1934885,vaishnav_train_628065,2,0.0,0.0,0.01999999999999998,0.027272727272727282,1.0841121495327102
vaishnav,vaishnav_train_1934885,vaishnav_train_782786,2,1.2760046297088703,1.2760046297088703,0.003333333333333336,0.054545454545454564,1.1214953271028036
vaishnav,vaishnav_train_1934885,vaishnav_train_975236,2,3.24379268322586,3.24379268322586,0.2866666666666667,0.03269391159299412,1.1206136483865279
vaishnav,vaishnav_train_1934885,vaishnav_train_987431,2,2.0,2.0,0.11333333333333333,0.009090909090909094,1.0467289719626167
vaishnav,vaishnav_train_2029484,vaishnav_train_2157024,2,5.73373141968686,5.73373141968686,0.023333333333333317,0.027272727272727282,1.0588875782596858
vaishnav,vaishnav_train_2029484,vaishnav_train_2212445,2,3.0,3.0,0.2966666666666667,0.018181818181818188,1.07903094093095
vaishnav,vaishnav_train_2029484,vaishnav_train_227749,2,3.4781785881464895,3.4781785881464895,0.10666666666666665,0.027272727272727226,1.153071409128028
vaishnav,vaishnav_train_2029484,vaishnav_train_628065,2,2.0,2.0,0.13333333333333333,0.036363636363636376,1.2839125306233554
vaishnav,vaishnav_train_2029484,vaishnav_train_782786,2,3.2760046297088703,3.2760046297088703,0.15,0.009090909090909094,1.113510570728609
vaishnav,vaishnav_train_2029484,vaishnav_train_975236,2,5.24379268322586,5.24379268322586,0.19999999999999998,0.09633027522935778,1.1837332844843376
vaishnav,vaishnav_train_2029484,vaishnav_train_987431,2,4.0,4.0,0.04,0.07272727272727275,1.1120587968423916
vaishnav,vaishnav_train_2157024,vaishnav_train_2212445,2,-2.73373141968686,2.73373141968686,0.2733333333333334,0.04545454545454547,1.2336448598130842
vaishnav,vaishnav_train_2157024,vaishnav_train_227749,2,-2.2555528315403706,2.2555528315403706,0.08333333333333333,0.05454545454545451,1.2710280373831775
vaishnav,vaishnav_train_2157024,vaishnav_train_628065,2,-3.73373141968686,3.73373141968686,0.11000000000000003,0.009090909090909094,1.2523364485981308
vaishnav,vaishnav_train_2157024,vaishnav_train_782786,2,-2.4577267899779898,2.4577267899779898,0.12666666666666668,0.018181818181818188,1.1401869158878504
vaishnav,vaishnav_train_2157024,vaishnav_train_975236,2,-0.48993873646100017,0.48993873646100017,0.17666666666666667,0.0690575479566305,1.1946746605536942
vaishnav,vaishnav_train_2157024,vaishnav_train_987431,2,-1.73373141968686,1.73373141968686,0.01666666666666668,0.04545454545454547,1.1588785046728973
vaishnav,vaishnav_train_2212445,vaishnav_train_227749,2,0.4781785881464895,0.4781785881464895,0.19000000000000003,0.009090909090909038,1.0841121495327104
vaishnav,vaishnav_train_2212445,vaishnav_train_628065,2,-1.0,1.0,0.17,0.054545454545454564,1.0841121495327102
vaishnav,vaishnav_train_2212445,vaishnav_train_782786,2,0.2760046297088703,0.2760046297088703,0.18666666666666665,0.027272727272727282,1.2523364485981308
vaishnav,vaishnav_train_2212445,vaishnav_train_975236,2,2.24379268322586,2.24379268322586,0.09666666666666668,0.11451209341117596,1.2325868453535531
vaishnav,vaishnav_train_2212445,vaishnav_train_987431,2,1.0,1.0,0.25666666666666665,0.09090909090909094,1.2523364485981308
vaishnav,vaishnav_train_227749,vaishnav_train_628065,2,-1.4781785881464895,1.4781785881464895,0.02666666666666669,0.0636363636363636,1.177570093457944
vaishnav,vaishnav_train_227749,vaishnav_train_782786,2,-0.2021739584376192,0.2021739584376192,0.043333333333333335,0.03636363636363632,1.1214953271028036
vaishnav,vaishnav_train_227749,vaishnav_train_975236,2,1.7656140950793704,1.7656140950793704,0.24,0.123603002502085,1.2697936871803914
vaishnav,vaishnav_train_227749,vaishnav_train_987431,2,0.5218214118535105,0.5218214118535105,0.06666666666666665,0.09999999999999998,1.158878504672897
vaishnav,vaishnav_train_628065,vaishnav_train_782786,2,1.2760046297088703,1.2760046297088703,0.016666666666666646,0.027272727272727282,1.233644859813084
vaishnav,vaishnav_train_628065,vaishnav_train_975236,2,3.24379268322586,3.24379268322586,0.26666666666666666,0.0599666388657214,1.1209663198730384
vaishnav,vaishnav_train_628065,vaishnav_train_987431,2,2.0,2.0,0.09333333333333334,0.036363636363636376,1.1962616822429908
vaishnav,vaishnav_train_782786,vaishnav_train_975236,2,1.9677880535169896,1.9677880535169896,0.2833333333333333,0.08723936613844868,1.1574678187268561
vaishnav,vaishnav_train_782786,vaishnav_train_987431,2,0.7239953702911297,0.7239953702911297,0.10999999999999999,0.06363636363636366,1.2897196261682242
vaishnav,vaishnav_train_975236,vaishnav_train_987431,2,-1.24379268322586,1.24379268322586,0.17333333333333334,0.023603002502085024,1.0631281960853465
vaishnav,vaishnav_train_1039741,vaishnav_train_1077886,2,4.65780276845704,4.65780276845704,0.25,0.0636363636363636,1.158878504672897
vaishnav,vaishnav_train_1039741,vaishnav_train_1494454,2,-1.0,1.0,0.03333333333333335,0.09999999999999998,1.1214953271028034
vaishnav,vaishnav_train_1039741,vaishnav_train_1680836,2,-3.4739322365775003,3.4739322365775003,0.04666666666666667,0.018181818181818188,1.1588785046728973
vaishnav,vaishnav_train_1039741,vaishnav_train_2477314,2,-0.6489154533471009,0.6489154533471009,0.03333333333333335,0.0382154882154882,0.9331553182020472
vaishnav,vaishnav_train_1039741,vaishnav_train_2508299,2,1.7546672984364893,1.7546672984364893,0.010000000000000009,0.009090909090909094,0.9719626168224298
vaishnav,vaishnav_train_1039741,vaishnav_train_434678,2,1.7887758617506595,1.7887758617506595,0.06666666666666667,0.0,0.9719626168224299
vaishnav,vaishnav_train_1039741,vaishnav_train_602877,2,0.0,0.0,0.03000000000000001,0.009090909090909094,1.102803738317757
vaishnav,vaishnav_train_1039741,vaishnav_train_654304,2,0.41023917282520017,0.41023917282520017,0.043333333333333314,0.036363636363636376,1.1401869158878504
vaishnav,vaishnav_train_1039741,vaishnav_train_997806,2,-3.9358338031629003,3.9358338031629003,0.26,0.10000000000000003,1.1214953271028036
vaishnav,vaishnav_train_1077886,vaishnav_train_1494454,2,-5.65780276845704,5.65780276845704,0.2833333333333333,0.036363636363636376,1.1214953271028034
vaishnav,vaishnav_train_1077886,vaishnav_train_1680836,2,-8.13173500503454,8.13173500503454,0.29666666666666663,0.045454545454545414,1.233644859813084
vaishnav,vaishnav_train_1077886,vaishnav_train_2477314,2,-5.306718221804141,5.306718221804141,0.21666666666666665,0.0254208754208754,0.9317311971517579
vaishnav,vaishnav_train_1077886,vaishnav_train_2508299,2,-2.903135470020551,2.903135470020551,0.26,0.05454545454545451,1.1962616822429906
vaishnav,vaishnav_train_1077886,vaishnav_train_434678,2,-2.869026906706381,2.869026906706381,0.18333333333333332,0.0636363636363636,1.1962616822429906
vaishnav,vaishnav_train_1077886,vaishnav_train_602877,2,-4.65780276845704,4.65780276845704,0.21999999999999997,0.05454545454545451,1.0654205607476634
